profile_id_dummy,company,positions,durations_cleaned,start_date,end_date,names,profile_url,profile_heading,profile_category
Consultant_49,PricewaterhouseCoopers,Management Intern,May 2010 - Sep 2010,2010-05-05,2010-09-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_49,Tata Consultancy Services Asia Pacific Pte. Ltd.,Technical Intern,Jan 2009 - Apr 2009,2009-01-05,2009-04-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_49,Amazon,Retail leadership Development Program Intern (Product Management),Jun 2016 - Aug 2016,2016-06-05,2016-08-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_49,McKinsey & Company,Associate,Sep 2018 - Present,2018-09-05,2022-11-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_49,Media.Net,Business Development Specialist - Publisher Partnerships,May 2011 - Dec 2013,2011-05-05,2013-12-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_49,McKinsey & Company,Engagement Manager,Jan 2020 - Present,2020-01-05,2022-11-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_49,McKinsey & Company,Associate Partner,Jul 2022 - Present,2022-07-05,2022-11-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_49,Media.Net,Sr. Business Development Specialist - Publisher Partnerships,Jan 2014 - Jun 2014,2014-01-05,2014-06-05,Apoorva Sawhney,https://www.linkedin.com/in/apoorvasawhney?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALAwX4B3yrHeF64eWd9XZtx5A8vZQEJixQ,Associate Partner at McKinsey & Company,Consultant
Consultant_50,McKinsey & Company,"Expert, Engagement Manager",Jan 2019 - Sep 2021,2019-01-05,2021-09-05,Iyad Sheikh,https://www.linkedin.com/in/iyad-sheikh-a6426920?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAARPQKwB4v56DaVieKeKOFkbKPzBL0AVtHY,Associate Partner at McKinsey & Company,Consultant
Consultant_50,Mercer,Intern,Jun 2011 - Aug 2011,2011-06-05,2011-08-05,Iyad Sheikh,https://www.linkedin.com/in/iyad-sheikh-a6426920?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAARPQKwB4v56DaVieKeKOFkbKPzBL0AVtHY,Associate Partner at McKinsey & Company,Consultant
Consultant_50,McKinsey & Company · Full-time,Junior Research Analyst,Jul 2012 - Jun 2013,2012-07-05,2013-06-05,Iyad Sheikh,https://www.linkedin.com/in/iyad-sheikh-a6426920?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAARPQKwB4v56DaVieKeKOFkbKPzBL0AVtHY,Associate Partner at McKinsey & Company,Consultant
Consultant_50,McKinsey & Company,Associate Specialist,Apr 2017 - Dec 2018,2017-04-05,2018-12-05,Iyad Sheikh,https://www.linkedin.com/in/iyad-sheikh-a6426920?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAARPQKwB4v56DaVieKeKOFkbKPzBL0AVtHY,Associate Partner at McKinsey & Company,Consultant
Consultant_50,McKinsey & Company,Associate Partner,Sep 2021 - Present,2021-09-05,2022-11-05,Iyad Sheikh,https://www.linkedin.com/in/iyad-sheikh-a6426920?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAARPQKwB4v56DaVieKeKOFkbKPzBL0AVtHY,Associate Partner at McKinsey & Company,Consultant
Consultant_51,Steel Authority of India Limited,Summer Intern,May 2006 - Jun 2006,2006-05-05,2006-06-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,McKinsey & Company,Partner,Nov 2021 - Present,2021-11-05,2022-11-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,"Citibank, N.A.","Sales Manager, Sales and Distribution, Global Consumer Group",Jul 2011 - Jun 2013,2011-07-05,2013-06-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,Defence Research and Development Organisation (Ministry of Defence),Summer Intern,May 2007 - Jul 2007,2007-05-05,2007-07-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,McKinsey & Company,Engagement Manager,Apr 2017 - Aug 2019,2017-04-05,2019-08-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,"Citibank, N.A.","Client Sales Manager, Treasury and Trade Solutions, Institutional Clients Group",Jan 2014 - Jun 2014,2014-01-05,2014-06-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,"Citibank, N.A.","Client Sales Manager, Treasury and Trade Solutions, Institutional Clients Group",Jul 2013 - Dec 2013,2013-07-05,2013-12-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,McKinsey & Company,Associate Partner,Sep 2019 - Nov 2021,2019-09-05,2021-11-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_51,Citi,"Summer Associate, FX Sales, Citigroup Global Markets, Institutional Clients Group",Apr 2009 - Jun 2009,2009-04-05,2009-06-05,Abhilash Sridharan,https://www.linkedin.com/in/abhilash-sridharan-30472b19?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAPYUfQBV4oJ2-lwLMRbNVw8sHtlDztIyQM,Partner at McKinsey & Company || Financial Services,Consultant
Consultant_52,Cornell University,Graduate Research Assistant,Aug 2006 - May 2011,2006-08-05,2011-05-05,Mekala Krishnan,https://www.linkedin.com/in/mekalakrishnan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAjtKxMBDVdQtiv8JelFOV8pszuyeJ5-2b4,Partner at McKinsey & Company | McKinsey Global Institute | McKinsey Sustainability,Consultant
Consultant_52,McKinsey & Company,Partner,Dec 2020 - Present,2020-12-05,2022-11-05,Mekala Krishnan,https://www.linkedin.com/in/mekalakrishnan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAjtKxMBDVdQtiv8JelFOV8pszuyeJ5-2b4,Partner at McKinsey & Company | McKinsey Global Institute | McKinsey Sustainability,Consultant
Consultant_52,McKinsey & Company,Senior Fellow,Dec 2017 - Dec 2020,2017-12-05,2020-12-05,Mekala Krishnan,https://www.linkedin.com/in/mekalakrishnan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAjtKxMBDVdQtiv8JelFOV8pszuyeJ5-2b4,Partner at McKinsey & Company | McKinsey Global Institute | McKinsey Sustainability,Consultant
Consultant_52,McKinsey & Company,Fellow,Jan 2015 - Dec 2017,2015-01-05,2017-12-05,Mekala Krishnan,https://www.linkedin.com/in/mekalakrishnan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAjtKxMBDVdQtiv8JelFOV8pszuyeJ5-2b4,Partner at McKinsey & Company | McKinsey Global Institute | McKinsey Sustainability,Consultant
Consultant_53,McKinsey & Company,Summer Business Analyst,Jun 2015 - Aug 2015,2015-06-05,2015-08-05,Will Glazener,https://www.linkedin.com/in/will-glazener-17805597?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABR5Z6wB98Thkr7z5RAXrqp2FE1IDGVkurI,Associate Partner | McKinsey Sustainability,Consultant
Consultant_53,McKinsey & Company,Senior Business Analyst,Sep 2016 - Dec 2019,2016-09-05,2019-12-05,Will Glazener,https://www.linkedin.com/in/will-glazener-17805597?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABR5Z6wB98Thkr7z5RAXrqp2FE1IDGVkurI,Associate Partner | McKinsey Sustainability,Consultant
Consultant_53,The University of Texas at Austin,Research Assistant,Aug 2014 - Aug 2016,2014-08-05,2016-08-05,Will Glazener,https://www.linkedin.com/in/will-glazener-17805597?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABR5Z6wB98Thkr7z5RAXrqp2FE1IDGVkurI,Associate Partner | McKinsey Sustainability,Consultant
Consultant_53,McKinsey & Company,Engagement Manager,Dec 2019 - May 2022,2019-12-05,2022-05-05,Will Glazener,https://www.linkedin.com/in/will-glazener-17805597?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABR5Z6wB98Thkr7z5RAXrqp2FE1IDGVkurI,Associate Partner | McKinsey Sustainability,Consultant
Consultant_53,Freescale Semiconductor,Process Engineer Intern,May 2014 - Aug 2014,2014-05-05,2014-08-05,Will Glazener,https://www.linkedin.com/in/will-glazener-17805597?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABR5Z6wB98Thkr7z5RAXrqp2FE1IDGVkurI,Associate Partner | McKinsey Sustainability,Consultant
Consultant_53,McKinsey & Company,Associate Partner,Apr 2022 - Present,2022-04-05,2022-11-05,Will Glazener,https://www.linkedin.com/in/will-glazener-17805597?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABR5Z6wB98Thkr7z5RAXrqp2FE1IDGVkurI,Associate Partner | McKinsey Sustainability,Consultant
Consultant_54,McNally Capital,Spring Intern,Mar 2012 - Jun 2012,2012-03-05,2012-06-05,Raghav Raghunathan,https://www.linkedin.com/in/raghav-raghunathan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAg21oBt0vcndtQeJBqWS1Q3RhwG7M8r5U,Partner at McKinsey & Company,Consultant
Consultant_54,McKinsey & Company,Partner,Nov 2020 - Present,2020-11-05,2022-11-05,Raghav Raghunathan,https://www.linkedin.com/in/raghav-raghunathan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAg21oBt0vcndtQeJBqWS1Q3RhwG7M8r5U,Partner at McKinsey & Company,Consultant
Consultant_54,Siemens,Sr. Project Engineer,May 2006 - Nov 2008,2006-05-05,2008-11-05,Raghav Raghunathan,https://www.linkedin.com/in/raghav-raghunathan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAg21oBt0vcndtQeJBqWS1Q3RhwG7M8r5U,Partner at McKinsey & Company,Consultant
Consultant_54,Bain & Company,Summer Associate,Jun 2012 - Aug 2012,2012-06-05,2012-08-05,Raghav Raghunathan,https://www.linkedin.com/in/raghav-raghunathan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAg21oBt0vcndtQeJBqWS1Q3RhwG7M8r5U,Partner at McKinsey & Company,Consultant
Consultant_54,Vestas Wind Systems,Six Sigma Black Belt,Oct 2008 - Aug 2011,2008-10-05,2011-08-05,Raghav Raghunathan,https://www.linkedin.com/in/raghav-raghunathan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAg21oBt0vcndtQeJBqWS1Q3RhwG7M8r5U,Partner at McKinsey & Company,Consultant
Consultant_54,McKinsey & Company,Engagement Manager; Associate,Aug 2013 - Oct 2016,2013-08-05,2016-10-05,Raghav Raghunathan,https://www.linkedin.com/in/raghav-raghunathan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAg21oBt0vcndtQeJBqWS1Q3RhwG7M8r5U,Partner at McKinsey & Company,Consultant
Consultant_54,McKinsey & Company,Associate Partner,Nov 2016 - Nov 2020,2016-11-05,2020-11-05,Raghav Raghunathan,https://www.linkedin.com/in/raghav-raghunathan?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAg21oBt0vcndtQeJBqWS1Q3RhwG7M8r5U,Partner at McKinsey & Company,Consultant
Consultant_55,McKinsey & Company,Senior Partner,Apr 2022 - Present,2022-04-05,2022-11-05,Saptarshi Ganguly,https://www.linkedin.com/in/saptarshiganguly?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAB8xTABJU7uQd0xPl7eOf4VxbP9fSre1tA,Senior Partner at McKinsey & Company focused on Digital and Analytics,Consultant
Consultant_55,McKinsey & Company,Senior Partner,Sep 2009 - Apr 2022,2009-09-05,2022-04-05,Saptarshi Ganguly,https://www.linkedin.com/in/saptarshiganguly?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAB8xTABJU7uQd0xPl7eOf4VxbP9fSre1tA,Senior Partner at McKinsey & Company focused on Digital and Analytics,Consultant
Consultant_56,Cisco,Research & Development Engineer,May 2010 - May 2011,2010-05-05,2011-05-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_56,Cognizant Technology Solutions,Program Analyst,Nov 2009 - May 2010,2009-11-05,2010-05-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_56,McKinsey & Company,Partner,Jan 2021 - Present,2021-01-05,2022-11-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_56,McKinsey & Company,Summer Associate,Apr 2012 - May 2012,2012-04-05,2012-05-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_56,"Indian Institute of Management, Ahmedabad",Student,Jun 2011 - Mar 2013,2011-06-05,2013-03-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_56,"Indian Institute of Management, Ahmedabad","Recruitment Secretary, PGP Class of 2013",Dec 2011 - Mar 2013,2011-12-05,2013-03-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_56,McKinsey & Company,Engagement Manager,Jan 2017 - Dec 2018,2017-01-05,2018-12-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_56,McKinsey & Company,Associate Partner,Jan 2019 - Dec 2020,2019-01-05,2020-12-05,Barathram A,https://www.linkedin.com/in/barathram?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAANZN-cBZfCWnIE7q-7cB8JmSvY9JSHBGiU,Partner at McKinsey & Company,Consultant
Consultant_57,McKinsey & Company,Associate Partner,Oct 2021 - Present,2021-10-05,2022-11-05,Darshan Joshi,https://www.linkedin.com/in/darshan-joshi-5947033b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAh4G4ABwO_P2g4Hm9Q8NGDSlhwWoHyZViM,Associate Partner at McKinsey & Company,Consultant
Consultant_57,McKinsey & Company,Associate,Jan 2018 - Oct 2019,2018-01-05,2019-10-05,Darshan Joshi,https://www.linkedin.com/in/darshan-joshi-5947033b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAh4G4ABwO_P2g4Hm9Q8NGDSlhwWoHyZViM,Associate Partner at McKinsey & Company,Consultant
Consultant_57,Indian Institute of Technology Jodhpur,Placement Coordinator (CSE),Apr 2012 - Apr 2013,2012-04-05,2013-04-05,Darshan Joshi,https://www.linkedin.com/in/darshan-joshi-5947033b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAh4G4ABwO_P2g4Hm9Q8NGDSlhwWoHyZViM,Associate Partner at McKinsey & Company,Consultant
Consultant_57,Ignus 2012,Festival Coordinator,Oct 2011 - Feb 2012,2011-10-05,2012-02-05,Darshan Joshi,https://www.linkedin.com/in/darshan-joshi-5947033b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAh4G4ABwO_P2g4Hm9Q8NGDSlhwWoHyZViM,Associate Partner at McKinsey & Company,Consultant
Consultant_57,Infosys: ‘Catch Them Young’ 2006 program,Intern,Apr 2006 - May 2006,2006-04-05,2006-05-05,Darshan Joshi,https://www.linkedin.com/in/darshan-joshi-5947033b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAh4G4ABwO_P2g4Hm9Q8NGDSlhwWoHyZViM,Associate Partner at McKinsey & Company,Consultant
Consultant_57,McKinsey & Company,Engagement Manager,Nov 2019 - Oct 2021,2019-11-05,2021-10-05,Darshan Joshi,https://www.linkedin.com/in/darshan-joshi-5947033b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAh4G4ABwO_P2g4Hm9Q8NGDSlhwWoHyZViM,Associate Partner at McKinsey & Company,Consultant
Consultant_57,Cognizant Technology Solutions,"Senior Developer, Mobility Products",Jun 2013 - Apr 2015,2013-06-05,2015-04-05,Darshan Joshi,https://www.linkedin.com/in/darshan-joshi-5947033b?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAh4G4ABwO_P2g4Hm9Q8NGDSlhwWoHyZViM,Associate Partner at McKinsey & Company,Consultant
Consultant_59,Mera Job India Private Limited,Co-founder,Oct 2013 - Feb 2018,2013-10-05,2018-02-05,Girish Phansalkar,https://www.linkedin.com/in/girishph?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAii4UB55CwgtbQHr8czwaYWaAqs-Ktylw,Partner at McKinsey & Company,Consultant
Consultant_59,McKinsey & Company · Full-time,Partner,Jun 2018 - Present,2018-06-05,2022-11-05,Girish Phansalkar,https://www.linkedin.com/in/girishph?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAii4UB55CwgtbQHr8czwaYWaAqs-Ktylw,Partner at McKinsey & Company,Consultant
Consultant_59,Cadence Business Consulting LLP,Independent Business Consultant,Sep 2012 - Sep 2013,2012-09-05,2013-09-05,Girish Phansalkar,https://www.linkedin.com/in/girishph?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAii4UB55CwgtbQHr8czwaYWaAqs-Ktylw,Partner at McKinsey & Company,Consultant
Consultant_59,Geometric Ltd.,Business Operations head,Jan 2010 - Jun 2011,2010-01-05,2011-06-05,Girish Phansalkar,https://www.linkedin.com/in/girishph?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAii4UB55CwgtbQHr8czwaYWaAqs-Ktylw,Partner at McKinsey & Company,Consultant
Consultant_59,@MyWish (http://www.atmywish.com),Co-founder,Jul 2011 - Aug 2012,2011-07-05,2012-08-05,Girish Phansalkar,https://www.linkedin.com/in/girishph?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAii4UB55CwgtbQHr8czwaYWaAqs-Ktylw,Partner at McKinsey & Company,Consultant
Consultant_60,Lockheed Martin,Corporate Finance,Aug 2003 - Feb 2005,2003-08-05,2005-02-05,David Helstrom,https://www.linkedin.com/in/davidhelstrom?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAI_4EBnunENEzrrsEEqqNEKUhlwzCH3sM,Associate Partner at McKinsey & Company,Consultant
Consultant_60,Lockheed Martin,Supervisor & Team Lead - Corporate risk,Feb 2005 - Nov 2008,2005-02-05,2008-11-05,David Helstrom,https://www.linkedin.com/in/davidhelstrom?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAI_4EBnunENEzrrsEEqqNEKUhlwzCH3sM,Associate Partner at McKinsey & Company,Consultant
Consultant_60,Booz Allen Hamilton,Manager - Economic & Business Analytics,Nov 2008 - May 2010,2008-11-05,2010-05-05,David Helstrom,https://www.linkedin.com/in/davidhelstrom?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAI_4EBnunENEzrrsEEqqNEKUhlwzCH3sM,Associate Partner at McKinsey & Company,Consultant
Consultant_60,Booz Allen Hamilton,Senior Manager - Business Strategy | Management solutions,May 2010 - May 2013,2010-05-05,2013-05-05,David Helstrom,https://www.linkedin.com/in/davidhelstrom?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAI_4EBnunENEzrrsEEqqNEKUhlwzCH3sM,Associate Partner at McKinsey & Company,Consultant
Consultant_60,Booz Allen Hamilton,Senior Manager - Commercial Energy | Digital strategy and analytics,May 2013 - Sep 2016,2013-05-05,2016-09-05,David Helstrom,https://www.linkedin.com/in/davidhelstrom?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAI_4EBnunENEzrrsEEqqNEKUhlwzCH3sM,Associate Partner at McKinsey & Company,Consultant
Consultant_60,McKinsey & Company,Associate Partner,Sep 2016 - Present,2016-09-05,2022-11-05,David Helstrom,https://www.linkedin.com/in/davidhelstrom?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAI_4EBnunENEzrrsEEqqNEKUhlwzCH3sM,Associate Partner at McKinsey & Company,Consultant
Consultant_61,The Boston Consulting Group,Principal,Jan 2006 - Dec 2008,2006-01-05,2008-12-05,Alexander Ulanov,https://www.linkedin.com/in/alexanderulanovnyc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAHqrcBVXSv0pai1h9ZtRLO9XJfc2w-Xts,Partner at McKinsey & Company,Consultant
Consultant_61,Time Warner Inc.,Private consultant,Jul 2005 - Dec 2005,2005-07-05,2005-12-05,Alexander Ulanov,https://www.linkedin.com/in/alexanderulanovnyc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAHqrcBVXSv0pai1h9ZtRLO9XJfc2w-Xts,Partner at McKinsey & Company,Consultant
Consultant_61,The Boston Consulting Group,Partner and Managing Director,Jan 2015 - Jun 2016,2015-01-05,2016-06-05,Alexander Ulanov,https://www.linkedin.com/in/alexanderulanovnyc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAHqrcBVXSv0pai1h9ZtRLO9XJfc2w-Xts,Partner at McKinsey & Company,Consultant
Consultant_61,The Boston Consulting Group,Kyiv Office Director | Partner and Managing Director,Jan 2009 - Dec 2014,2009-01-05,2014-12-05,Alexander Ulanov,https://www.linkedin.com/in/alexanderulanovnyc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAHqrcBVXSv0pai1h9ZtRLO9XJfc2w-Xts,Partner at McKinsey & Company,Consultant
Consultant_61,McKinsey & Company · Full-time,Partner,Mar 2018 - Present,2018-03-05,2022-11-05,Alexander Ulanov,https://www.linkedin.com/in/alexanderulanovnyc?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAHqrcBVXSv0pai1h9ZtRLO9XJfc2w-Xts,Partner at McKinsey & Company,Consultant
Consultant_62,GE,Nuclear Engineer,Jun 2007 - Jul 2009,2007-06-05,2009-07-05,Kevin Kroll,https://www.linkedin.com/in/kevin-kroll-1943454a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApfasABn4BnulzkgS9EBjRce4cnxDCCvBc,McKinsey Partner | Energy Transition Leader,Consultant
Consultant_62,Westinghouse Electric Company,Principal / Sr. Licensing Engineer,Jun 2012 - Aug 2015,2012-06-05,2015-08-05,Kevin Kroll,https://www.linkedin.com/in/kevin-kroll-1943454a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApfasABn4BnulzkgS9EBjRce4cnxDCCvBc,McKinsey Partner | Energy Transition Leader,Consultant
Consultant_62,Westinghouse Electric Company,Manager - Advanced Constructability Program,Aug 2015 - Dec 2015,2015-08-05,2015-12-05,Kevin Kroll,https://www.linkedin.com/in/kevin-kroll-1943454a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApfasABn4BnulzkgS9EBjRce4cnxDCCvBc,McKinsey Partner | Energy Transition Leader,Consultant
Consultant_62,Westinghouse Electric Company,Director - Construction Planning,Jan 2016 - May 2017,2016-01-05,2017-05-05,Kevin Kroll,https://www.linkedin.com/in/kevin-kroll-1943454a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApfasABn4BnulzkgS9EBjRce4cnxDCCvBc,McKinsey Partner | Energy Transition Leader,Consultant
Consultant_62,KKroll Properties,Owner,Jun 2012 - May 2018,2012-06-05,2018-05-05,Kevin Kroll,https://www.linkedin.com/in/kevin-kroll-1943454a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApfasABn4BnulzkgS9EBjRce4cnxDCCvBc,McKinsey Partner | Energy Transition Leader,Consultant
Consultant_62,McKinsey & Company,Engagement Manager | Operations,Jun 2018 - Oct 2019,2018-06-05,2019-10-05,Kevin Kroll,https://www.linkedin.com/in/kevin-kroll-1943454a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAApfasABn4BnulzkgS9EBjRce4cnxDCCvBc,McKinsey Partner | Energy Transition Leader,Consultant
